lat_lon,lat_lon_X,lat_lon_Y,tmean,tdmean,ppt
44.7009321057789_-122.20191543332126,-122.2019154,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.20164593873602,-122.2016459,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.2013764441508,-122.2013764,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.20110694956556,-122.2011069,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.20083745498032,-122.2008375,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.20056796039508,-122.200568,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.20029846580984,-122.2002985,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.2000289712246,-122.200029,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19975947663936,-122.1997595,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19948998205416,-122.19949,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.1992204874689,-122.1992205,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19895099288368,-122.198951,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19868149829844,-122.1986815,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.1984120037132,-122.198412,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19814250912796,-122.1981425,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19787301454272,-122.197873,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.1976035199575,-122.1976035,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19733402537226,-122.197334,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19706453078702,-122.1970645,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19679503620178,-122.196795,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19652554161657,-122.1965255,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19625604703133,-122.196256,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19598655244609,-122.1959866,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19571705786085,-122.1957171,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.1954475632756,-122.1954476,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19517806869035,-122.1951781,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19490857410511,-122.1949086,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.1946390795199,-122.1946391,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19436958493466,-122.1943696,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19410009034942,-122.1941001,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19383059576418,-122.1938306,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19356110117896,-122.1935611,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19329160659372,-122.1932916,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19302211200848,-122.1930221,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19275261742324,-122.1927526,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.192483122838,-122.1924831,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19221362825276,-122.1922136,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19194413366752,-122.1919441,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19167463908232,-122.1916746,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19140514449708,-122.1914051,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19113564991184,-122.1911356,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.1908661553266,-122.1908662,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19059666074136,-122.1905967,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19032716615612,-122.1903272,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.19005767157088,-122.1900577,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.18978817698564,-122.1897882,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.18951868240042,-122.1895187,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.18924918781518,-122.1892492,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.18897969322994,-122.1889797,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.18871019864471,-122.1887102,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.18844070405947,-122.1884407,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.18817120947423,-122.1881712,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.187901714889,-122.1879017,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.18763222030375,-122.1876322,44.70093211,4.956000328,4.493000031,29.25699997
44.7009321057789_-122.18736272571851,-122.1873627,44.70093211,5.323000431,4.835999966,25.87100029
44.7009321057789_-122.18709323113328,-122.1870932,44.70093211,5.323000431,4.835999966,25.87100029
44.7009321057789_-122.18682373654804,-122.1868237,44.70093211,5.323000431,4.835999966,25.87100029
44.7009321057789_-122.18655424196282,-122.1865542,44.70093211,5.323000431,4.835999966,25.87100029
44.70120160036413_-122.24341759944758,-122.2434176,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.24314810486234,-122.2431481,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.24287861027712,-122.2428786,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.24260911569188,-122.2426091,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.24233962110664,-122.2423396,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.2420701265214,-122.2420701,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.24180063193616,-122.2418006,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.24153113735092,-122.2415311,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.24126164276568,-122.2412616,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.24099214818048,-122.2409921,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.24072265359524,-122.2407227,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.24045315901,-122.2404532,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.24018366442476,-122.2401837,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23991416983952,-122.2399142,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23964467525428,-122.2396447,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23937518066904,-122.2393752,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23910568608382,-122.2391057,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23883619149858,-122.2388362,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23856669691334,-122.2385667,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.2382972023281,-122.2382972,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23802770774287,-122.2380277,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23775821315763,-122.2377582,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.2374887185724,-122.2374887,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23721922398715,-122.2372192,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23694972940191,-122.2369497,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23668023481667,-122.2366802,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23641074023143,-122.2364107,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23614124564622,-122.2361412,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23587175106098,-122.2358718,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23560225647574,-122.2356023,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.2353327618905,-122.2353328,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23506326730528,-122.2350633,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23479377272004,-122.2347938,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.2345242781348,-122.2345243,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23425478354956,-122.2342548,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23398528896432,-122.2339853,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.2337157943791,-122.2337158,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23344629979384,-122.2334463,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23317680520864,-122.2331768,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.2329073106234,-122.2329073,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23263781603816,-122.2326378,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23236832145292,-122.2323683,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23209882686768,-122.2320988,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23182933228244,-122.2318293,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.2315598376972,-122.2315598,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23129034311197,-122.2312903,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23102084852674,-122.2310208,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.2307513539415,-122.2307514,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23048185935626,-122.2304819,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.23021236477103,-122.2302124,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.2299428701858,-122.2299429,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.22967337560056,-122.2296734,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.22940388101532,-122.2294039,44.7012016,5.331000328,4.789999962,30.14900017
44.70120160036413_-122.22913438643008,-122.2291344,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.22886489184484,-122.2288649,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.2043408845884,-122.2043409,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.20407139000316,-122.2040714,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.20380189541793,-122.2038019,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.20353240083269,-122.2035324,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.20326290624745,-122.2032629,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.2029934116622,-122.2029934,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.20272391707697,-122.2027239,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.20245442249174,-122.2024544,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.2021849279065,-122.2021849,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.20191543332126,-122.2019154,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.20164593873602,-122.2016459,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.2013764441508,-122.2013764,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.20110694956556,-122.2011069,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.20083745498032,-122.2008375,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.20056796039508,-122.200568,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.20029846580984,-122.2002985,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.2000289712246,-122.200029,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19975947663936,-122.1997595,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19948998205416,-122.19949,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.1992204874689,-122.1992205,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19895099288368,-122.198951,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19868149829844,-122.1986815,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.1984120037132,-122.198412,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19814250912796,-122.1981425,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19787301454272,-122.197873,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.1976035199575,-122.1976035,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19733402537226,-122.197334,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19706453078702,-122.1970645,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19679503620178,-122.196795,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19652554161657,-122.1965255,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19625604703133,-122.196256,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19598655244609,-122.1959866,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19571705786085,-122.1957171,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.1954475632756,-122.1954476,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19517806869035,-122.1951781,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19490857410511,-122.1949086,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.1946390795199,-122.1946391,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19436958493466,-122.1943696,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19410009034942,-122.1941001,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19383059576418,-122.1938306,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19356110117896,-122.1935611,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19329160659372,-122.1932916,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19302211200848,-122.1930221,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19275261742324,-122.1927526,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.192483122838,-122.1924831,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19221362825276,-122.1922136,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19194413366752,-122.1919441,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19167463908232,-122.1916746,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19140514449708,-122.1914051,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19113564991184,-122.1911356,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.1908661553266,-122.1908662,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19059666074136,-122.1905967,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19032716615612,-122.1903272,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.19005767157088,-122.1900577,44.7012016,4.956000328,4.493000031,29.25699997
44.70120160036413_-122.18978817698564,-122.1897882,44.7012016,4.956000328,4.493000031,29.25699997
